supermercado,categoria,item,valor,data_postagem,link,post_url
Supermercado Bianchi,Bebidas / Alcoólicos Diversos,Vinho Português Casal Garcia 750ml,69.99,21/08/2026,https://instagram.fjal2-1.fna.fbcdn.net/v/t39.30808-6/782170702_1657849206345477_5831566733473110975_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk2ODk0NTQxMzExMjgxNzUxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=nPR0J7MpbqkQ7kNvwGTufPc&_nc_oc=AdrAnofScMGb7JEy3acLCjyQ8V_EYDdJrcrNUmu0PZ-Jzn2cfdSSNstL_TJXGBzUoA6T3OKZFwcdPAs4-xwl7CKu&_nc_zt=23&_nc_ht=instagram.fjal2-1.fna&_nc_gid=NvcNX2IA17yahy36SxQO3g&_nc_ss=72a8c&oh=00_AQEnMbAF_4-1Bgtm-jMT5QqOJC0j1s5xGTZsLfyRKtQHzA&oe=6A932677,https://www.instagram.com/p/DcUhthogY_o/
Bom Jesus Primavera do Leste 🛒,Bebidas / Alcoólicos Diversos,Whisky White Horse 1L,84.9,21/08/2026,https://scontent-icn2-1.cdninstagram.com/v/t51.82787-15/779844446_18373759273237813_717042095228036520_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk2ODYwMzg2MjA2MzE4NjIyMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=m8__0j7aHxEQ7kNvwHKRG_v&_nc_oc=AdqHVv_gNO3gdGsw5CmHS3rMjWdD8zLkLs5OZklvJHeD7Ntv9Lbw_rWNmhjjszd5fpM&_nc_zt=23&_nc_ht=scontent-icn2-1.cdninstagram.com&_nc_gid=mgYzv2qK_1weCrj6V3YCEQ&_nc_ss=7c689&oh=00_AQHM_Bw-Hwb2wJshLDBIXCYdSPckqlREnCJDyc5n0eCtkQ&oe=6A9357F0,https://www.instagram.com/p/DcTUD7jlm8n/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Skol 300ml,2.49,21/08/2026,https://instagram.fgig29-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwEhIKwv&_nc_oc=Adop14jhGwGsK-bp6D3YEHQJ6HwDHtBtexHXhw6HYKAJYDmwZZmTrajCg4EMgL1O7-8&_nc_zt=23&_nc_ht=instagram.fgig29-1.fna&_nc_gid=Ta7xc8L_GEbjc0S-7rvaLA&_nc_ss=72289&oh=00_AQF3vMlvNFUTXZgHuAOtRk290jCsXzLDpnshBiUayp-88Q&oe=6A9356AE,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Antarctica 300ml,2.49,21/08/2026,https://instagram.fgig29-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwEhIKwv&_nc_oc=Adop14jhGwGsK-bp6D3YEHQJ6HwDHtBtexHXhw6HYKAJYDmwZZmTrajCg4EMgL1O7-8&_nc_zt=23&_nc_ht=instagram.fgig29-1.fna&_nc_gid=Ta7xc8L_GEbjc0S-7rvaLA&_nc_ss=72289&oh=00_AQF3vMlvNFUTXZgHuAOtRk290jCsXzLDpnshBiUayp-88Q&oe=6A9356AE,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Skol 300ml,2.49,22/08/2026,https://scontent-nrt1-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=FnigSYXdvhUQ7kNvwGRkcAG&_nc_oc=AdonCCxXHqGTg_PWXyB1JgNdcqEH_vwJJWL680R28EmNOK2bM5C2WZM7cy119AH_gLdlXnMljHveyI95cRbzLUPs&_nc_zt=23&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_gid=Zy6soJZ4nQgZ51IpDvUjQQ&_nc_ss=72689&oh=00_AQE0ZBvL8gk1k0OD2tKfuVSe0Dd82iIDS1jZDljIS0bHaQ&oe=6A932EE0,https://www.instagram.com/p/DcUjFfbAPpn/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Antarctica 300ml,2.49,22/08/2026,https://scontent-nrt1-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=FnigSYXdvhUQ7kNvwGRkcAG&_nc_oc=AdonCCxXHqGTg_PWXyB1JgNdcqEH_vwJJWL680R28EmNOK2bM5C2WZM7cy119AH_gLdlXnMljHveyI95cRbzLUPs&_nc_zt=23&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_gid=Zy6soJZ4nQgZ51IpDvUjQQ&_nc_ss=72689&oh=00_AQE0ZBvL8gk1k0OD2tKfuVSe0Dd82iIDS1jZDljIS0bHaQ&oe=6A932EE0,https://www.instagram.com/p/DcUjFfbAPpn/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Original 300ml,2.69,21/08/2026,https://instagram.fgig29-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwEhIKwv&_nc_oc=Adop14jhGwGsK-bp6D3YEHQJ6HwDHtBtexHXhw6HYKAJYDmwZZmTrajCg4EMgL1O7-8&_nc_zt=23&_nc_ht=instagram.fgig29-1.fna&_nc_gid=Ta7xc8L_GEbjc0S-7rvaLA&_nc_ss=72289&oh=00_AQF3vMlvNFUTXZgHuAOtRk290jCsXzLDpnshBiUayp-88Q&oe=6A9356AE,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Original 300ml,2.69,22/08/2026,https://scontent-nrt1-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=FnigSYXdvhUQ7kNvwGRkcAG&_nc_oc=AdonCCxXHqGTg_PWXyB1JgNdcqEH_vwJJWL680R28EmNOK2bM5C2WZM7cy119AH_gLdlXnMljHveyI95cRbzLUPs&_nc_zt=23&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_gid=Zy6soJZ4nQgZ51IpDvUjQQ&_nc_ss=72689&oh=00_AQE0ZBvL8gk1k0OD2tKfuVSe0Dd82iIDS1jZDljIS0bHaQ&oe=6A932EE0,https://www.instagram.com/p/DcUjFfbAPpn/
Bom Jesus Primavera do Leste 🛒,Bebidas / Cervejas,Cerveja Corona 269ml,4.29,21/08/2026,https://scontent-icn2-1.cdninstagram.com/v/t51.82787-15/779844446_18373759273237813_717042095228036520_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk2ODYwMzg2MjA2MzE4NjIyMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=m8__0j7aHxEQ7kNvwHKRG_v&_nc_oc=AdqHVv_gNO3gdGsw5CmHS3rMjWdD8zLkLs5OZklvJHeD7Ntv9Lbw_rWNmhjjszd5fpM&_nc_zt=23&_nc_ht=scontent-icn2-1.cdninstagram.com&_nc_gid=mgYzv2qK_1weCrj6V3YCEQ&_nc_ss=7c689&oh=00_AQHM_Bw-Hwb2wJshLDBIXCYdSPckqlREnCJDyc5n0eCtkQ&oe=6A9357F0,https://www.instagram.com/p/DcTUD7jlm8n/
Bom Jesus Primavera do Leste 🛒,Bebidas / Cervejas,Cerveja Michelob Ultra 330ml,6.19,21/08/2026,https://scontent-icn2-1.cdninstagram.com/v/t51.82787-15/779844446_18373759273237813_717042095228036520_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk2ODYwMzg2MjA2MzE4NjIyMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=m8__0j7aHxEQ7kNvwHKRG_v&_nc_oc=AdqHVv_gNO3gdGsw5CmHS3rMjWdD8zLkLs5OZklvJHeD7Ntv9Lbw_rWNmhjjszd5fpM&_nc_zt=23&_nc_ht=scontent-icn2-1.cdninstagram.com&_nc_gid=mgYzv2qK_1weCrj6V3YCEQ&_nc_ss=7c689&oh=00_AQHM_Bw-Hwb2wJshLDBIXCYdSPckqlREnCJDyc5n0eCtkQ&oe=6A9357F0,https://www.instagram.com/p/DcTUD7jlm8n/
Supermercado Bianchi,Bebidas / Cervejas,Cerveja Corona Extra 330ml,6.99,21/08/2026,https://instagram.fjal2-1.fna.fbcdn.net/v/t39.30808-6/782170702_1657849206345477_5831566733473110975_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk2ODk0NTQxMzExMjgxNzUxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=nPR0J7MpbqkQ7kNvwGTufPc&_nc_oc=AdrAnofScMGb7JEy3acLCjyQ8V_EYDdJrcrNUmu0PZ-Jzn2cfdSSNstL_TJXGBzUoA6T3OKZFwcdPAs4-xwl7CKu&_nc_zt=23&_nc_ht=instagram.fjal2-1.fna&_nc_gid=NvcNX2IA17yahy36SxQO3g&_nc_ss=72a8c&oh=00_AQEnMbAF_4-1Bgtm-jMT5QqOJC0j1s5xGTZsLfyRKtQHzA&oe=6A932677,https://www.instagram.com/p/DcUhthogY_o/
Supermercado Bianchi,Bebidas / Cervejas,Refrigerante Guaraná Antarctica 2L,8.99,21/08/2026,https://instagram.fjal2-1.fna.fbcdn.net/v/t39.30808-6/782170702_1657849206345477_5831566733473110975_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk2ODk0NTQxMzExMjgxNzUxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=nPR0J7MpbqkQ7kNvwGTufPc&_nc_oc=AdrAnofScMGb7JEy3acLCjyQ8V_EYDdJrcrNUmu0PZ-Jzn2cfdSSNstL_TJXGBzUoA6T3OKZFwcdPAs4-xwl7CKu&_nc_zt=23&_nc_ht=instagram.fjal2-1.fna&_nc_gid=NvcNX2IA17yahy36SxQO3g&_nc_ss=72a8c&oh=00_AQEnMbAF_4-1Bgtm-jMT5QqOJC0j1s5xGTZsLfyRKtQHzA&oe=6A932677,https://www.instagram.com/p/DcUhthogY_o/
Supermercado Bianchi,Bebidas / Cervejas,Refrigerante Guaraná Antarctica 2L,8.99,20/08/2026,https://instagram.fsyd15-1.fna.fbcdn.net/v/t39.30808-6/783127669_1656952699768461_9196129294490006795_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzk2ODIxOTE0MTI4MjUzMzIxNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=mrxCcB2Uh1kQ7kNvwGW0teV&_nc_oc=AdrPVrnRTc9aG4Hnq8P-aBn9pQB0dvFVbH7ROyNz0I8dcLIyJ5zTYcefyDprXcnFKFc&_nc_zt=23&_nc_ht=instagram.fsyd15-1.fna&_nc_gid=LoiYda-taTEeT-oXCQhvgg&_nc_ss=72689&oh=00_AQHMOiAtgbcJmOa0I1cJbr86VEeaZ9_0F-Pyp-ooVOyasQ&oe=6A9333BF,https://www.instagram.com/p/DcR8kwqjUQX/
Supermercado Bianchi,Bebidas / Cervejas,Cerveja Stella Artois 600ml,10.99,21/08/2026,https://instagram.fjal2-1.fna.fbcdn.net/v/t39.30808-6/782170702_1657849206345477_5831566733473110975_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk2ODk0NTQxMzExMjgxNzUxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=nPR0J7MpbqkQ7kNvwGTufPc&_nc_oc=AdrAnofScMGb7JEy3acLCjyQ8V_EYDdJrcrNUmu0PZ-Jzn2cfdSSNstL_TJXGBzUoA6T3OKZFwcdPAs4-xwl7CKu&_nc_zt=23&_nc_ht=instagram.fjal2-1.fna&_nc_gid=NvcNX2IA17yahy36SxQO3g&_nc_ss=72a8c&oh=00_AQEnMbAF_4-1Bgtm-jMT5QqOJC0j1s5xGTZsLfyRKtQHzA&oe=6A932677,https://www.instagram.com/p/DcUhthogY_o/
