supermercado,categoria,item,valor,data_postagem,link,post_url
Super Compras Supermercado,Carnes / Bovina,Fraldinha Bovina kg,42.99,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Super Compras Supermercado,Carnes / Bovina,Maminha Bovina kg,44.99,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Supermercado São Pedro,Carnes / Bovina,Coxão Mole Bovino kg,46.98,25/08/2026,https://scontent-cdg4-1.cdninstagram.com/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=XsYkt3_1l6QQ7kNvwHvPqBK&_nc_oc=AdoxHccv3l1ezOe2SRiaKdoIKylxRFAMAa-bcY8i1nMbLQRho8hGGxaPwVCiK9K63Rk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_gid=l2Ws1l6EHCFje39eqZ55ow&_nc_ss=7a22e&oh=00_AQFDMDGgiy16J0IXYT6xj-Xo6NU7bSN7xPfmly_JDARCug&oe=6A965EFA,https://www.instagram.com/p/DcexH1gDUD6/
Super Compras Supermercado,Carnes / Bovina,Alcatra Bovina kg,47.99,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Bom Jesus Primavera do Leste 🛒,Carnes / Bovina,Picanha e Filé Mignon Sulbeef kg,69.9,26/08/2026,https://instagram.fktw4-1.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wecasNb-bicQ7kNvwHn2Ans&_nc_oc=AdoaD9yhEQHxNxTT6dVW2831gh9YvtHOkjIyW0HrtAmSkQFq6pF2ab2IVMLYNpZqUqhBBxd2zWPq04gPZ1t49W4Z&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fktw4-1.fna&_nc_gid=WvhUxQv6PEktrzXyczPSSw&_nc_ss=7a22e&oh=00_AQF4a0Y9_NKwZXJwWZHMF9uqX0FiNsV42rdgjR5KMV-Bpw&oe=6A9670CB,https://www.instagram.com/p/Dcf-fgoloPJ/
Machadão Atacadista,Carnes / Peixes,Sardinha Iglu 400g,16.9,27/08/2026,https://instagram.fyto2-1.fna.fbcdn.net/v/t39.30808-6/787798079_1360550486164909_1488167338527184913_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3MzE1NjQ3MjAzMzA0ODEyMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=_YSRXBR_xEAQ7kNvwGz-Jto&_nc_oc=AdpLlJzkYRevw0CSLWuqB-KI2jK2tnW7KUxNYwMqDutU8aJJamvN2PScwwK8KVSNNW0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyto2-1.fna&_nc_gid=IXal9zDDXfZ0GyqCGxQXgg&_nc_ss=7a22e&oh=00_AQFOWvfPu9eQQSbEeGxpEzc_ICisAWZEBaBd3B4eIkUSZg&oe=6A966BD5,https://www.instagram.com/p/DcjfMcbkgCV/
Machadão Atacadista,Carnes / Peixes,Sardinha Espalmada Iglu 400g,16.9,27/08/2026,https://instagram.fyto2-1.fna.fbcdn.net/v/t39.30808-6/787104328_1360550532831571_2281243341389434448_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MzE1NjQ3MTc1NjIxMzA2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Y9MsBJNTALEQ7kNvwGWInLu&_nc_oc=AdpddtOg1iPztqTH7eT-YWFaB54UHVZOR9Da1l8Mt7vhLBC-6BjRzHEH7wd_T0diJ_k&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyto2-1.fna&_nc_gid=IXal9zDDXfZ0GyqCGxQXgg&_nc_ss=7a22e&oh=00_AQG49cO8fhv8rCMyE6ScwuXA1ai2xKhoND925OUDpDHoLQ&oe=6A967010,https://www.instagram.com/p/DcjfMcbkgCV/
Bom Jesus Primavera do Leste 🛒,Carnes / Peixes,Peixe Tambatinga Delicious Fish kg,21.99,26/08/2026,https://instagram.fktw4-1.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wecasNb-bicQ7kNvwHn2Ans&_nc_oc=AdoaD9yhEQHxNxTT6dVW2831gh9YvtHOkjIyW0HrtAmSkQFq6pF2ab2IVMLYNpZqUqhBBxd2zWPq04gPZ1t49W4Z&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fktw4-1.fna&_nc_gid=WvhUxQv6PEktrzXyczPSSw&_nc_ss=7a22e&oh=00_AQF4a0Y9_NKwZXJwWZHMF9uqX0FiNsV42rdgjR5KMV-Bpw&oe=6A9670CB,https://www.instagram.com/p/Dcf-fgoloPJ/
Mercado Talismã,Carnes / Peixes,Peixe Tambatinga kg,23.49,27/08/2026,https://instagram.fein1-2.fna.fbcdn.net/v/t51.82787-15/788729215_18093625259531849_1531670164686177481_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzk3Mjk0NzI0NTE5NTkyMjY1MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=OIrB5YXP5WUQ7kNvwHCRGZZ&_nc_oc=AdokfAr95rC3Fx22KbLeCp4E5kBUQlI5eWOR3ETdtdDqvoMuggd0JP0K3cX4LhU3mak&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fein1-2.fna&_nc_gid=m8vL59IcN81voNHEYINoVA&_nc_ss=7a22e&oh=00_AQHFBkOvXHLxxOvr_GOB-DLHQZ6XnsuhSb6LN4SbBk_R-g&oe=6A967466,https://www.instagram.com/p/DcivoODkXLH/
Supermercado São Pedro,Carnes / Suína e Embutidos,Pernil Suíno kg,9.98,25/08/2026,https://scontent-cdg4-1.cdninstagram.com/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=XsYkt3_1l6QQ7kNvwHvPqBK&_nc_oc=AdoxHccv3l1ezOe2SRiaKdoIKylxRFAMAa-bcY8i1nMbLQRho8hGGxaPwVCiK9K63Rk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_gid=l2Ws1l6EHCFje39eqZ55ow&_nc_ss=7a22e&oh=00_AQFDMDGgiy16J0IXYT6xj-Xo6NU7bSN7xPfmly_JDARCug&oe=6A965EFA,https://www.instagram.com/p/DcexH1gDUD6/
Super Compras Supermercado,Carnes / Suína e Embutidos,Mortadela Perdigão Bolognella kg,9.99,21/08/2026,https://instagram.ftgz2-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwHKsvI3&_nc_oc=AdqHpQCsDBNaEZ5-X3EB8Zab-Osn52r0xSN9LEgOV7g7pquqHCd3QeJEZZEJGdA8DBdiiAxREbsS1CzcBJWTbAD1&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftgz2-1.fna&_nc_gid=oHv5kAUjL6YyUqpH14-hmg&_nc_ss=7a22e&oh=00_AQEbsXV5g3m3qWtjHn92eEIkWanBuU9SlaCt1suJ0gW0tA&oe=6A966A2E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Carnes / Suína e Embutidos,Pernil Suíno kg,9.99,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Supermercado Tuiuiú,Carnes / Suína e Embutidos,Linguiça Nutribribas kg,11.49,26/08/2026,https://instagram.fqpa2-1.fna.fbcdn.net/v/t51.82787-15/784389246_18581502034067900_514741470007781001_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MjE4Nzk0NDI0MDc2NjUyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=axgGxUji1CYQ7kNvwF5yFe_&_nc_oc=AdoPdvXKkxhOnuhRHqGiq6Pt03mMi3YFrFv35FgdwDW_XLaCuthau9xVtjxvSvd3Et0&_nc_ad=z-m&_nc_cid=1007&_nc_zt=23&_nc_ht=instagram.fqpa2-1.fna&_nc_gid=i0WVNSltBBtBZMld_QiciA&_nc_ss=7a22e&oh=00_AQGnyh9C5KtZnA7Clr6PJqSdV_he0XIhN4EcSf3kil01jw&oe=6A967986,https://www.instagram.com/p/DcgDAMGj_Dr/
Bom Jesus Primavera do Leste 🛒,Carnes / Suína e Embutidos,Linguiça Suína Perdigão kg,15.99,26/08/2026,https://instagram.fktw4-1.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wecasNb-bicQ7kNvwHn2Ans&_nc_oc=AdoaD9yhEQHxNxTT6dVW2831gh9YvtHOkjIyW0HrtAmSkQFq6pF2ab2IVMLYNpZqUqhBBxd2zWPq04gPZ1t49W4Z&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fktw4-1.fna&_nc_gid=WvhUxQv6PEktrzXyczPSSw&_nc_ss=7a22e&oh=00_AQF4a0Y9_NKwZXJwWZHMF9uqX0FiNsV42rdgjR5KMV-Bpw&oe=6A9670CB,https://www.instagram.com/p/Dcf-fgoloPJ/
Mercado Talismã,Carnes / Suína e Embutidos,Linguiça Fina Apimentada kg,16.99,27/08/2026,https://instagram.fein1-2.fna.fbcdn.net/v/t51.82787-15/788729215_18093625259531849_1531670164686177481_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzk3Mjk0NzI0NTE5NTkyMjY1MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=OIrB5YXP5WUQ7kNvwHCRGZZ&_nc_oc=AdokfAr95rC3Fx22KbLeCp4E5kBUQlI5eWOR3ETdtdDqvoMuggd0JP0K3cX4LhU3mak&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fein1-2.fna&_nc_gid=m8vL59IcN81voNHEYINoVA&_nc_ss=7a22e&oh=00_AQHFBkOvXHLxxOvr_GOB-DLHQZ6XnsuhSb6LN4SbBk_R-g&oe=6A967466,https://www.instagram.com/p/DcivoODkXLH/
Mercado Talismã,Carnes / Suína e Embutidos,Linguiça Calabresa Excelência kg,19.99,27/08/2026,https://instagram.fein1-2.fna.fbcdn.net/v/t51.82787-15/788729215_18093625259531849_1531670164686177481_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzk3Mjk0NzI0NTE5NTkyMjY1MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=OIrB5YXP5WUQ7kNvwHCRGZZ&_nc_oc=AdokfAr95rC3Fx22KbLeCp4E5kBUQlI5eWOR3ETdtdDqvoMuggd0JP0K3cX4LhU3mak&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fein1-2.fna&_nc_gid=m8vL59IcN81voNHEYINoVA&_nc_ss=7a22e&oh=00_AQHFBkOvXHLxxOvr_GOB-DLHQZ6XnsuhSb6LN4SbBk_R-g&oe=6A967466,https://www.instagram.com/p/DcivoODkXLH/
Super Compras Supermercado,Carnes / Suína e Embutidos,Linguiça Suína kg,21.99,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Supermercado Tuiuiú,Carnes / Suína e Embutidos,Presunto Cozido kg,24.99,26/08/2026,https://scontent-muc2-1.cdninstagram.com/v/t51.82787-15/782208226_18581670763067900_4505279802407067664_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MjU4MDUzNjU2NDQyMTcwOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=r3oFMSDFP4cQ7kNvwG9Ys90&_nc_oc=AdoC42xnlWixiFBnGTixoIoSuINXbUH7HVIiNflpXrqsxMMsZ1amfBnwQP8JJ6V6Hvz6WXBSqMA6dxY82d9H_hvt&_nc_ad=z-m&_nc_cid=1088&_nc_zt=23&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_gid=wq5LuXijk1jgdzQyiugWpw&_nc_ss=7a22e&oh=00_AQHf_fl8KlU8yVIrGBu0ZZMZ0BwlmD5m-SCHFN7zxQiZVw&oe=6A966CA3,https://www.instagram.com/p/DchcQH5DdVj/
Mercado Talismã,Carnes / Suína e Embutidos,Bacon Excelência kg,25.99,27/08/2026,https://instagram.fein1-2.fna.fbcdn.net/v/t51.82787-15/788729215_18093625259531849_1531670164686177481_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzk3Mjk0NzI0NTE5NTkyMjY1MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=OIrB5YXP5WUQ7kNvwHCRGZZ&_nc_oc=AdokfAr95rC3Fx22KbLeCp4E5kBUQlI5eWOR3ETdtdDqvoMuggd0JP0K3cX4LhU3mak&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fein1-2.fna&_nc_gid=m8vL59IcN81voNHEYINoVA&_nc_ss=7a22e&oh=00_AQHFBkOvXHLxxOvr_GOB-DLHQZ6XnsuhSb6LN4SbBk_R-g&oe=6A967466,https://www.instagram.com/p/DcivoODkXLH/
Machadão Atacadista,Congelados e Sobremesas,Açaí Ricaeli 1.02kg,25.99,27/08/2026,https://instagram.fyto2-1.fna.fbcdn.net/v/t39.30808-6/787798079_1360550486164909_1488167338527184913_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3MzE1NjQ3MjAzMzA0ODEyMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=_YSRXBR_xEAQ7kNvwGz-Jto&_nc_oc=AdpLlJzkYRevw0CSLWuqB-KI2jK2tnW7KUxNYwMqDutU8aJJamvN2PScwwK8KVSNNW0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyto2-1.fna&_nc_gid=IXal9zDDXfZ0GyqCGxQXgg&_nc_ss=7a22e&oh=00_AQFOWvfPu9eQQSbEeGxpEzc_ICisAWZEBaBd3B4eIkUSZg&oe=6A966BD5,https://www.instagram.com/p/DcjfMcbkgCV/
Machadão Atacadista,Congelados e Sobremesas,Açaí Ricaeli 1.02kg,25.99,27/08/2026,https://instagram.fyto2-1.fna.fbcdn.net/v/t39.30808-6/787104328_1360550532831571_2281243341389434448_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MzE1NjQ3MTc1NjIxMzA2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Y9MsBJNTALEQ7kNvwGWInLu&_nc_oc=AdpddtOg1iPztqTH7eT-YWFaB54UHVZOR9Da1l8Mt7vhLBC-6BjRzHEH7wd_T0diJ_k&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyto2-1.fna&_nc_gid=IXal9zDDXfZ0GyqCGxQXgg&_nc_ss=7a22e&oh=00_AQG49cO8fhv8rCMyE6ScwuXA1ai2xKhoND925OUDpDHoLQ&oe=6A967010,https://www.instagram.com/p/DcjfMcbkgCV/
Bom Jesus Primavera do Leste 🛒,Congelados e Sobremesas,Batata Palito Sadia 2kg,27.99,26/08/2026,https://instagram.fktw1-1.fna.fbcdn.net/v/t51.82787-15/786656678_18374533654237813_1357775697752571265_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MjE2ODE2MTUzODk3MjI2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=E3K-BzvU7NkQ7kNvwHdQvVN&_nc_oc=Adr2jz83g1HMFZbddfvWSC0pL4rnuXe_n9d4o8qnNRSzg_ggtsdVyqHY1_rraZXke4fM-PacFcpd2ny--CV4tB30&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fktw1-1.fna&_nc_gid=WvhUxQv6PEktrzXyczPSSw&_nc_ss=7a22e&oh=00_AQGA5eHj920O_UhzUyPP2raQEwWZYO8b3KtcsEODu3jKRg&oe=6A9666A5,https://www.instagram.com/p/Dcf-fgoloPJ/
SUPERMERCADO PARANAENSE,Higiene / Cuidados Pessoais,Sabonete Albany 85g,1.79,24/08/2026,https://instagram.ffuk1-1.fna.fbcdn.net/v/t51.82787-15/786158033_17906990622496981_4554436689859059284_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MDc1Nzk3MTU2NDU0MjYxMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=e8Edeo1LUSMQ7kNvwFDrBk2&_nc_oc=Adqzn6Bjmkdn0CVNHW8fWR-x4q2Jm9LyztIwrb1H_55ZiqTojaLtlvOKaXN5oVtaKDvrLYbvHsicZly3O1fwIZds&_nc_ad=z-m&_nc_cid=1700&_nc_zt=23&_nc_ht=instagram.ffuk1-1.fna&_nc_gid=oyc2vinubaI_F8oMEOxmWA&_nc_ss=7a22e&oh=00_AQFkRP_MezZhrd5PQXMlDm3GIkauDG_EplHb2Vb0e8p3tQ&oe=6A965F8B,https://www.instagram.com/p/Dca91ZQJ7qT/
Machadão Atacadista,Higiene / Cuidados Pessoais,Creme Dental Máxima Proteção Anticáries Colgate 120g,5.99,27/08/2026,https://instagram.fyto2-1.fna.fbcdn.net/v/t39.30808-6/786141071_1360550506164907_1343288441209680541_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MzE1NjQ3MjAxNjIzNDQ4NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=aMK5GLv5FBcQ7kNvwEDMxh0&_nc_oc=AdpWuxL4VLkbZ6DZN4-vuIq-jU9vlST0z0KDqlNXDoTt1WlcYsRB4fwhiJICSYvj0xw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyto2-1.fna&_nc_gid=IXal9zDDXfZ0GyqCGxQXgg&_nc_ss=7a22e&oh=00_AQHbXvyWTmBTgINHFv510Kl1nd7qoQ2vyD-goSfn6iagJA&oe=6A9682F9,https://www.instagram.com/p/DcjfMcbkgCV/
